Title,Year,Type,Journal Name,Article URL,Researcher Name,Profile URL,Job Title,Field
In defence of the familiar: innovating in business schools through slow histories,2020,Conference Papers,,http://espace.library.uq.edu.au/view/UQ:f24c001,Dr Matthew Peters,https://business.uq.edu.au/profile/1040/matthew-peters,Lecturer,Accounting
In defence of the familiar: innovating in business schools through slow histories,2019,Conference Papers,,http://espace.library.uq.edu.au/view/UQ:611def9,Dr Matthew Peters,https://business.uq.edu.au/profile/1040/matthew-peters,Lecturer,Accounting
Ending the production line? How learning university history can influence different thinking about business school academic careers.,2019,Conference Papers,,http://espace.library.uq.edu.au/view/UQ:405bde9,Dr Matthew Peters,https://business.uq.edu.au/profile/1040/matthew-peters,Lecturer,Accounting
Business intelligence systems in support of performance measurement system capability: implications for enhanced competitive advantage,2016,Conference Papers,,http://espace.library.uq.edu.au/view/UQ:389a32a,Dr Matthew Peters,https://business.uq.edu.au/profile/1040/matthew-peters,Lecturer,Accounting
The unspoken pleasures of power?,2016,Conference Papers,,http://espace.library.uq.edu.au/view/UQ:729152,Dr Matthew Peters,https://business.uq.edu.au/profile/1040/matthew-peters,Lecturer,Accounting
How Management Accounting Teams can Effectively Support Superior Performance Measurement Practices. CIMA Report,2016,Research Report,,http://espace.library.uq.edu.au/view/UQ:729151,Dr Matthew Peters,https://business.uq.edu.au/profile/1040/matthew-peters,Lecturer,Accounting
Environmental externalities of corporate culture: evidence from firm pollution,2025,Journals,The British Accounting Review,http://espace.library.uq.edu.au/view/UQ:0c0a040,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
"Investor horizon, experience, and the disposition effect",2024,Journals,Journal of Behavioral and Experimental Finance,http://espace.library.uq.edu.au/view/UQ:117097a,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
Diverse investor reactions to the COVID-19 Pandemic: insights from an emerging market,2024,Journals,"Journal of International Financial Markets, Institutions and Money",http://espace.library.uq.edu.au/view/UQ:a389925,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
Do foreign institutional investors improve board monitoring?,2024,Journals,"Journal of International Financial Markets, Institutions and Money",http://espace.library.uq.edu.au/view/UQ:833f12e,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
"Global IPO underpricing during the Covid-19 pandemic: The impact of firm fundamentals, financial intermediaries, and global factors",2024,Journals,International Review of Financial Analysis,http://espace.library.uq.edu.au/view/UQ:ffbc4cd,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
Context-specific experience and institutional investors’ performance,2023,Journals,Journal of Banking and Finance,http://espace.library.uq.edu.au/view/UQ:a78db90,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
Toxic emissions and corporate green innovation,2022,Journals,SSRN Electronic Journal,http://espace.library.uq.edu.au/view/UQ:e44b999,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
Tax threat and the disruptive market power of foreign portfolio investors,2022,Journals,British Journal of Management,http://espace.library.uq.edu.au/view/UQ:20b5346,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
When rain matters! Investments and value relevance,2022,Journals,Journal of Corporate Finance,http://espace.library.uq.edu.au/view/UQ:de177aa,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
"Firm location effect on underwriting, subscription, and underpricing: evidence from IPOs in China",2022,Journals,Economic Modelling,http://espace.library.uq.edu.au/view/UQ:79ace9b,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
Mimicking insider trades,2021,Journals,Journal of Corporate Finance,http://espace.library.uq.edu.au/view/UQ:e2044d4,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
Foreign ownership and the enforcement of corporate governance reforms,2021,Journals,Review of Quantitative Finance and Accounting,http://espace.library.uq.edu.au/view/UQ:b35965b,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
Corporate governance reform and risk-taking: evidence from a quasi-natural experiment in an emerging market,2020,Journals,Journal of Corporate Finance,http://espace.library.uq.edu.au/view/UQ:ad9a683,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
Do group-affiliated firms time their equity offerings?,2019,Journals,Pacific-Basin Finance Journal,http://espace.library.uq.edu.au/view/UQ:f66db32,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
Suboptimal international equity portfolio diversification and stock market development,2019,Journals,Review of Quantitative Finance and Accounting,http://espace.library.uq.edu.au/view/UQ:524cef8,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
Do investors flip less in bookbuilding than in auction IPOs?,2017,Journals,Journal of Corporate Finance,http://espace.library.uq.edu.au/view/UQ:8e82f32,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
Underwriter network structure and political connections in the Chinese IPO market,2017,Journals,Pacific Basin Finance Journal,http://espace.library.uq.edu.au/view/UQ:2363e3a,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
Trade-based manipulation: beyond the prosecuted cases,2017,Journals,Journal of Corporate Finance,http://espace.library.uq.edu.au/view/UQ:2ee896a,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
Board structure and institutional ownership at the time of IPO,2017,Journals,Managerial Finance,http://espace.library.uq.edu.au/view/UQ:d70488b,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
Multiple lead underwriting syndicate and IPO pricing,2016,Journals,International Review of Financial Analysis,http://espace.library.uq.edu.au/view/UQ:d453b97,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
Domestic and foreign institutional investors' investment in IPOs,2016,Journals,Pacific-Basin Finance Journal,http://espace.library.uq.edu.au/view/UQ:0c2b141,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
Market liquidity risks of foreign exchange derivatives and cross-country equity portfolio allocations,2016,Journals,Journal of Multinational Financial Management,http://espace.library.uq.edu.au/view/UQ:75ab772,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
Firm quality or market sentiment: what matters more for IPO investors?,2014,Journals,Journal of Banking & Finance,http://espace.library.uq.edu.au/view/UQ:010d34e,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
Access to information and international portfolio allocation,2013,Journals,Journal of Banking & Finance,http://espace.library.uq.edu.au/view/UQ:9d582e0,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
Underwriter reputation and the underwriter-investor relationship in IPO markets,2013,Journals,Journal of International Financial Markets Institutions & Money,http://espace.library.uq.edu.au/view/UQ:9234194,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
"Transparency in IPO mechanism: retail investors' participation, IPO pricing and returns",2012,Journals,Journal of Banking and Finance,http://espace.library.uq.edu.au/view/UQ:e79f7ad,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
Does ownership structure effect IPO underpricing: Evidence from Thai IPOs,2005,Journals,Corporate Ownership and Control,http://espace.library.uq.edu.au/view/UQ:8c78bd1,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
Disposition effect - RBUS7993,2022,Data Collection,,http://espace.library.uq.edu.au/view/UQ:e7fb614,Dr Suman Neupane-Joshi,https://business.uq.edu.au/profile/1079/suman-neupane-joshi,Senior Lecturer in Finance,Finance
Do banks engage in earnings management? The role of dividends and institutional factors,2024,Journals,Journal of Banking and Finance,http://espace.library.uq.edu.au/view/UQ:ad0829f,Dr Eric Tan,https://business.uq.edu.au/profile/1085/eric-tan,Senior Lecturer in Finance,Finance
Complements or substitutes? The effect of ETFs on other managed funds,2024,Journals,International Review of Financial Analysis,http://espace.library.uq.edu.au/view/UQ:716e139,Dr Eric Tan,https://business.uq.edu.au/profile/1085/eric-tan,Senior Lecturer in Finance,Finance
The investment behavior of China-connected mutual funds in the pandemic: Information advantage through operational link,2024,Journals,International Review of Financial Analysis,http://espace.library.uq.edu.au/view/UQ:1281e16,Dr Eric Tan,https://business.uq.edu.au/profile/1085/eric-tan,Senior Lecturer in Finance,Finance
Media uncertainty and risk-taking,2024,Journals,International Review of Financial Analysis,http://espace.library.uq.edu.au/view/UQ:799582e,Dr Eric Tan,https://business.uq.edu.au/profile/1085/eric-tan,Senior Lecturer in Finance,Finance
Impact of product market competition on real activity manipulation: moderating role of managerial ability,2023,Journals,Accounting and Finance,http://espace.library.uq.edu.au/view/UQ:dd5e3b9,Dr Eric Tan,https://business.uq.edu.au/profile/1085/eric-tan,Senior Lecturer in Finance,Finance
Climate transition risk in U.S. loan portfolios: are all banks the same?,2023,Journals,International Review of Financial Analysis,http://espace.library.uq.edu.au/view/UQ:5be17ba,Dr Eric Tan,https://business.uq.edu.au/profile/1085/eric-tan,Senior Lecturer in Finance,Finance
Shared experience in top management team and mutual fund performance,2022,Journals,The Journal of Portfolio Management,http://espace.library.uq.edu.au/view/UQ:a1439e1,Dr Eric Tan,https://business.uq.edu.au/profile/1085/eric-tan,Senior Lecturer in Finance,Finance
"Political connections, tacit power and corporate misconduct",2022,Journals,Journal of Business Finance and Accounting,http://espace.library.uq.edu.au/view/UQ:d99dbe7,Dr Eric Tan,https://business.uq.edu.au/profile/1085/eric-tan,Senior Lecturer in Finance,Finance
The media and CEO dominance,2020,Journals,International Review of Finance,http://espace.library.uq.edu.au/view/UQ:a940161,Dr Eric Tan,https://business.uq.edu.au/profile/1085/eric-tan,Senior Lecturer in Finance,Finance
The Chinese equity index options market,2020,Journals,Emerging Markets Review,http://espace.library.uq.edu.au/view/UQ:da48d1a,Dr Eric Tan,https://business.uq.edu.au/profile/1085/eric-tan,Senior Lecturer in Finance,Finance
Do mutual fund managers earn their fees? New measures for performance appraisal,2020,Journals,European Journal of Operational Research,http://espace.library.uq.edu.au/view/UQ:708bf3e,Dr Eric Tan,https://business.uq.edu.au/profile/1085/eric-tan,Senior Lecturer in Finance,Finance
Did connected hedge funds benefit from bank bailouts during the financial crisis?,2019,Journals,Journal of Banking and Finance,http://espace.library.uq.edu.au/view/UQ:931fe0a,Dr Eric Tan,https://business.uq.edu.au/profile/1085/eric-tan,Senior Lecturer in Finance,Finance
Should indirect brokerage fees be capped? Lessons from mutual fund marketing and distribution expense,2017,Journals,Journal of Financial and Quantitative Analysis,http://espace.library.uq.edu.au/view/UQ:67cdb8c,Dr Eric Tan,https://business.uq.edu.au/profile/1085/eric-tan,Senior Lecturer in Finance,Finance
Does educational diversity of managers matter for the performance of team-managed funds?,2017,Journals,Accounting and Finance,http://espace.library.uq.edu.au/view/UQ:dbb3e23,Dr Eric Tan,https://business.uq.edu.au/profile/1085/eric-tan,Senior Lecturer in Finance,Finance
Crowding: evidence from fund managerial structure,2020,Working Paper,,http://espace.library.uq.edu.au/view/UQ:f684a47,Dr Eric Tan,https://business.uq.edu.au/profile/1085/eric-tan,Senior Lecturer in Finance,Finance
Uncovering the distress anomaly: The role of insider silence and limited investor attention,2025,Journals,International Review of Economics and Finance,http://espace.library.uq.edu.au/view/UQ:28c34e5,Dr Yong Ming Chen,https://business.uq.edu.au/profile/12939/yong-ming-chen,Teaching Associate,Finance
The dual purpose of insider trading: Signaling quality and battling shorts,2023,Journals,Finance Research Letters,http://espace.library.uq.edu.au/view/UQ:861e9fe,Dr Yong Ming Chen,https://business.uq.edu.au/profile/12939/yong-ming-chen,Teaching Associate,Finance
The state of climate change-related risk disclosures and the way forward,2022,Book Chapter,,http://espace.library.uq.edu.au/view/UQ:83e6d88,Dr Mark Wallis,https://business.uq.edu.au/profile/1418/mark-wallis,Senior Lecturer,Accounting
Why do analysts use a zero forecast for other comprehensive income?,2023,Journals,Abacus,http://espace.library.uq.edu.au/view/UQ:918c61b,Dr Mark Wallis,https://business.uq.edu.au/profile/1418/mark-wallis,Senior Lecturer,Accounting
The effects of relaxing Australia's statutory dividend restrictions,2021,Journals,Accounting and Finance,http://espace.library.uq.edu.au/view/UQ:7661d74,Dr Mark Wallis,https://business.uq.edu.au/profile/1418/mark-wallis,Senior Lecturer,Accounting
Critique on the 'manager effects' research and implications for management accounting research,2018,Journals,Journal of Management Accounting Research,http://espace.library.uq.edu.au/view/UQ:b6eaf9d,Dr Mark Wallis,https://business.uq.edu.au/profile/1418/mark-wallis,Senior Lecturer,Accounting
"Australian financial reporting benchmarks and research insights: Volume 4, 2024",2024,Research Reports,,http://espace.library.uq.edu.au/view/UQ:2ff474c,Dr Mark Wallis,https://business.uq.edu.au/profile/1418/mark-wallis,Senior Lecturer,Accounting
Indonesian financial reporting benchmarks and data-driven research insights: 2023 volume one,2024,Research Reports,,http://espace.library.uq.edu.au/view/UQ:5ef01b3,Dr Mark Wallis,https://business.uq.edu.au/profile/1418/mark-wallis,Senior Lecturer,Accounting
Key Audit Matters Insights 2023,2024,Research Reports,,http://espace.library.uq.edu.au/view/UQ:f7f2377,Dr Mark Wallis,https://business.uq.edu.au/profile/1418/mark-wallis,Senior Lecturer,Accounting
Climate-related financial impacts 2023 reporting (31 December 2022 - 30 September 2023 balance date),2024,Research Reports,,http://espace.library.uq.edu.au/view/UQ:17e9f77,Dr Mark Wallis,https://business.uq.edu.au/profile/1418/mark-wallis,Senior Lecturer,Accounting
"Australian financial reporting benchmarks and data-driven research insights Volume 3, 2023",2023,Research Reports,,http://espace.library.uq.edu.au/view/UQ:3986856,Dr Mark Wallis,https://business.uq.edu.au/profile/1418/mark-wallis,Senior Lecturer,Accounting
Australian Listed Entities: Recognised intangible assets and key audit matters,2023,Research Reports,,http://espace.library.uq.edu.au/view/UQ:9f424d6,Dr Mark Wallis,https://business.uq.edu.au/profile/1418/mark-wallis,Senior Lecturer,Accounting
Key Audit Matters Insights 2022,2023,Research Reports,,http://espace.library.uq.edu.au/view/UQ:9f4a96a,Dr Mark Wallis,https://business.uq.edu.au/profile/1418/mark-wallis,Senior Lecturer,Accounting
Climate risk in financial statements (31 December 2021 to 31 July 2022 reporting),2022,Research Reports,,http://espace.library.uq.edu.au/view/UQ:91efe07,Dr Mark Wallis,https://business.uq.edu.au/profile/1418/mark-wallis,Senior Lecturer,Accounting
Australian financial reporting benchmarks and data-driven research insights June 2022 Volume Two,2022,Research Reports,,http://espace.library.uq.edu.au/view/UQ:a0abe5a,Dr Mark Wallis,https://business.uq.edu.au/profile/1418/mark-wallis,Senior Lecturer,Accounting
The impact of climate related risks on statutory financial statements and auditors’ reports,2022,Research Reports,,http://espace.library.uq.edu.au/view/UQ:0e064b8,Dr Mark Wallis,https://business.uq.edu.au/profile/1418/mark-wallis,Senior Lecturer,Accounting
Key Audit Matters Insights 2021,2022,Research Reports,,http://espace.library.uq.edu.au/view/UQ:e06f598,Dr Mark Wallis,https://business.uq.edu.au/profile/1418/mark-wallis,Senior Lecturer,Accounting
Australian Financial Reporting Benchmarks June 2021 Volume One,2021,Research Reports,,http://espace.library.uq.edu.au/view/UQ:2f49d69,Dr Mark Wallis,https://business.uq.edu.au/profile/1418/mark-wallis,Senior Lecturer,Accounting
Information content of credit rating affirmations,2024,Journals,Contemporary Accounting Research,http://espace.library.uq.edu.au/view/UQ:b8ecb20,Dr Byungki Kim,https://business.uq.edu.au/profile/1424/byungki-kim,Lecturer in Accounting,Accounting
Business groups and tunneling: evidence from corporate charitable contributions by Korean companies,2019,Journals,Journal of Business Ethics,http://espace.library.uq.edu.au/view/UQ:07855a2,Dr Byungki Kim,https://business.uq.edu.au/profile/1424/byungki-kim,Lecturer in Accounting,Accounting
Disclosure tone and short-selling pressure: evidence from Regulation-SHO,2025,Journals,European Accounting Review,http://espace.library.uq.edu.au/view/UQ:93c2492,Mr Ankit Jain,https://business.uq.edu.au/profile/1433/ankit-jain,Senior Lecturer,Accounting
Is more always better? Information acquisition and stock price crash risk,2024,Journals,Economics Letters,http://espace.library.uq.edu.au/view/UQ:b02c127,Mr Ankit Jain,https://business.uq.edu.au/profile/1433/ankit-jain,Senior Lecturer,Accounting
Institutional ownership and the informativeness of disclosure tone,2022,Journals,Journal of Business Finance and Accounting,http://espace.library.uq.edu.au/view/UQ:f06a8e8,Mr Ankit Jain,https://business.uq.edu.au/profile/1433/ankit-jain,Senior Lecturer,Accounting
Demand curves for stocks do not slope downwards: evidence using an exogenous supply shock,2019,Journals,Journal of Banking and Finance,http://espace.library.uq.edu.au/view/UQ:c128892,Mr Ankit Jain,https://business.uq.edu.au/profile/1433/ankit-jain,Senior Lecturer,Accounting
Financial statement comparability and qualitative disclosures,2022,Conference Papers,,http://espace.library.uq.edu.au/view/UQ:be601f8,Mr Ankit Jain,https://business.uq.edu.au/profile/1433/ankit-jain,Senior Lecturer,Accounting
Asset impairment announcements: the dual effects of relevance and credibility,2021,Conference Papers,,http://espace.library.uq.edu.au/view/UQ:6adb5cc,Mr Ankit Jain,https://business.uq.edu.au/profile/1433/ankit-jain,Senior Lecturer,Accounting
Disclosure and shareholder voting: evidence from India,2020,Research Report,,http://espace.library.uq.edu.au/view/UQ:3ad4420,Mr Ankit Jain,https://business.uq.edu.au/profile/1433/ankit-jain,Senior Lecturer,Accounting
Health and creativity: evidence from corporate innovation,2025,Journals,Research Policy,http://espace.library.uq.edu.au/view/UQ:241379b,Dr Peter Do,https://business.uq.edu.au/profile/1445/peter-do,Senior Lecturer,Accounting
The impact of board ethnic diversity and Chief Executive Officer role on corporate social responsibility,2023,Journals,Accounting and Finance,http://espace.library.uq.edu.au/view/UQ:d24af31,Dr Peter Do,https://business.uq.edu.au/profile/1445/peter-do,Senior Lecturer,Accounting
The impact of board ethnic diversity on executive pay‐to‐performance sensitivity: Australian evidence,2023,Journals,Accounting & Finance,http://espace.library.uq.edu.au/view/UQ:ac62423,Dr Peter Do,https://business.uq.edu.au/profile/1445/peter-do,Senior Lecturer,Accounting
Rocking the boat: how relative performance evaluation affects corporate risk taking,2022,Journals,Journal of Accounting and Economics,http://espace.library.uq.edu.au/view/UQ:d52fb9c,Dr Peter Do,https://business.uq.edu.au/profile/1445/peter-do,Senior Lecturer,Accounting
Styles of regulators: evidence from the SEC's comment letters,2022,Journals,Contemporary Accounting Research,http://espace.library.uq.edu.au/view/UQ:d148346,Dr Peter Do,https://business.uq.edu.au/profile/1445/peter-do,Senior Lecturer,Accounting
Peer effects among financial analysts,2019,Journals,Contemporary Accounting Research,http://espace.library.uq.edu.au/view/UQ:ebe4deb,Dr Peter Do,https://business.uq.edu.au/profile/1445/peter-do,Senior Lecturer,Accounting
Classification and regression trees and their use in financial modeling,2012,Book Chapter,,http://espace.library.uq.edu.au/view/UQ:86e2a34,Associate Professor Min Zhu,https://business.uq.edu.au/profile/1448/min-zhu,Associate Professor,Finance
Are Bitcoin option traders speculative or informed?,2024,Journals,Finance Research Letters,http://espace.library.uq.edu.au/view/UQ:72d9b04,Associate Professor Min Zhu,https://business.uq.edu.au/profile/1448/min-zhu,Associate Professor,Finance
Scale diseconomies and capacity in fund management: variation across equity markets,2024,Journals,Journal of Accounting Literature,http://espace.library.uq.edu.au/view/UQ:810baab,Associate Professor Min Zhu,https://business.uq.edu.au/profile/1448/min-zhu,Associate Professor,Finance
Diseconomies of scale in active management: robust evidence,2022,Journals,Critical Finance Review,http://espace.library.uq.edu.au/view/UQ:a7f01b2,Associate Professor Min Zhu,https://business.uq.edu.au/profile/1448/min-zhu,Associate Professor,Finance
Realized moments and the cross-sectional stock returns around earnings announcements,2022,Journals,International Review of Economics and Finance,http://espace.library.uq.edu.au/view/UQ:5986913,Associate Professor Min Zhu,https://business.uq.edu.au/profile/1448/min-zhu,Associate Professor,Finance
Predictive regression with p-lags and order-q autoregressive predictors,2021,Journals,Journal of Empirical Finance,http://espace.library.uq.edu.au/view/UQ:f790f2f,Associate Professor Min Zhu,https://business.uq.edu.au/profile/1448/min-zhu,Associate Professor,Finance
De‐risking through equity holdings: bank and insurer behavior under capital requirements,2021,Journals,Journal of Business Finance & Accounting,http://espace.library.uq.edu.au/view/UQ:2e99203,Associate Professor Min Zhu,https://business.uq.edu.au/profile/1448/min-zhu,Associate Professor,Finance
Multi-horizon accommodation demand forecasting: a New Zealand case study,2020,Journals,International Journal of Tourism Research,http://espace.library.uq.edu.au/view/UQ:00cada6,Associate Professor Min Zhu,https://business.uq.edu.au/profile/1448/min-zhu,Associate Professor,Finance
"Rejoinder to “Comment on ‘Wang et al . (2005), Robust estimating functions and bias correction for longitudinal data analysis’ by Nicola Lunardon and Giovanna Menardi”",2020,Journals,Biometrics,http://espace.library.uq.edu.au/view/UQ:3c16704,Associate Professor Min Zhu,https://business.uq.edu.au/profile/1448/min-zhu,Associate Professor,Finance
"Informative fund size, managerial skill, and investor rationality",2018,Journals,Journal of Financial Economics,http://espace.library.uq.edu.au/view/UQ:9a320fb,Associate Professor Min Zhu,https://business.uq.edu.au/profile/1448/min-zhu,Associate Professor,Finance
Mutual fund managers' prior work experience and their investment skill,2018,Journals,Financial Management,http://espace.library.uq.edu.au/view/UQ:d504009,Associate Professor Min Zhu,https://business.uq.edu.au/profile/1448/min-zhu,Associate Professor,Finance
The impact of flood dynamics on property values,2017,Journals,Land Use Policy,http://espace.library.uq.edu.au/view/UQ:3e70a37,Associate Professor Min Zhu,https://business.uq.edu.au/profile/1448/min-zhu,Associate Professor,Finance
Dividend growth and equity premium predictability,2017,Journals,International Review of Economics and Finance,http://espace.library.uq.edu.au/view/UQ:d07081d,Associate Professor Min Zhu,https://business.uq.edu.au/profile/1448/min-zhu,Associate Professor,Finance
On estimating long-run effects in models with lagged dependent variables,2017,Journals,Economic Modelling,http://espace.library.uq.edu.au/view/UQ:a1bbac9,Associate Professor Min Zhu,https://business.uq.edu.au/profile/1448/min-zhu,Associate Professor,Finance
A comment on Koh’s “The optimal design of fallible organizations: invariance of optimal decision threshold and uniqueness of hierarchy and polyarchy structures”,2016,Journals,Social Choice and Welfare,http://espace.library.uq.edu.au/view/UQ:415703,Associate Professor Min Zhu,https://business.uq.edu.au/profile/1448/min-zhu,Associate Professor,Finance
Chinese stock market return predictability: adaptive complete subset regressions,2016,Journals,Asia-Pacific Journal of Financial Studies,http://espace.library.uq.edu.au/view/UQ:53ccdc6,Associate Professor Min Zhu,https://business.uq.edu.au/profile/1448/min-zhu,Associate Professor,Finance
A Gaussian pseudolikelihood approach for quantile regression with repeated measurements,2015,Journals,Computational Statistics and Data Analysis,http://espace.library.uq.edu.au/view/UQ:349383,Associate Professor Min Zhu,https://business.uq.edu.au/profile/1448/min-zhu,Associate Professor,Finance
Jackknife for bias reduction in predictive regressions,2013,Journals,Journal of Financial Econometrics,http://espace.library.uq.edu.au/view/UQ:c654aa5,Associate Professor Min Zhu,https://business.uq.edu.au/profile/1448/min-zhu,Associate Professor,Finance
Shrinkage empirical likelihood estimator in longitudinal analysis with time‐dependent covariates—application to modeling the health of Filipino children,2013,Journals,Biometrics,http://espace.library.uq.edu.au/view/UQ:5637b15,Associate Professor Min Zhu,https://business.uq.edu.au/profile/1448/min-zhu,Associate Professor,Finance
Return distribution predictability and its implications for portfolio selection,2013,Journals,International Review of Economics and Finance,http://espace.library.uq.edu.au/view/UQ:da4edbe,Associate Professor Min Zhu,https://business.uq.edu.au/profile/1448/min-zhu,Associate Professor,Finance
The benefits of tree-based models for stock selection,2012,Journals,Journal of Asset Management,http://espace.library.uq.edu.au/view/UQ:decb377,Associate Professor Min Zhu,https://business.uq.edu.au/profile/1448/min-zhu,Associate Professor,Finance
A hybrid approach to combining CART and logistic regression for stock ranking,2011,Journals,The Journal of Portfolio Management,http://espace.library.uq.edu.au/view/UQ:df9bdca,Associate Professor Min Zhu,https://business.uq.edu.au/profile/1448/min-zhu,Associate Professor,Finance
Quantile regression without the curse of unsmoothness,2009,Journals,Computational Statistics & Data Analysis,http://espace.library.uq.edu.au/view/UQ:221256,Associate Professor Min Zhu,https://business.uq.edu.au/profile/1448/min-zhu,Associate Professor,Finance
