Title,Year,Type,Journal Name,Article URL,Researcher Name,Profile URL,Job Title,Field
The behavioral basis of sell-side analysts' herding,2014,Contribution to journal,Journal of Contemporary Accounting and Economics,https://research.monash.edu/en/publications/the-behavioral-basis-of-sell-side-analysts-herding,Manapon Limkriangkrai,https://research.monash.edu/en/persons/manapon-limkriangkrai,Lecturer,Finance
Saints versus Sinners. Does morality matter?,2013,Contribution to journal,"Journal of International Financial Markets, Institutions and Money",https://research.monash.edu/en/publications/saints-versus-sinners-does-morality-matter,Manapon Limkriangkrai,https://research.monash.edu/en/persons/manapon-limkriangkrai,Lecturer,Finance
A robustness test of asset-pricing models using individual security returns,2009,Contribution to journal,Applied Economics Letters,https://research.monash.edu/en/publications/a-robustness-test-of-asset-pricing-models-using-individual-securi,Manapon Limkriangkrai,https://research.monash.edu/en/persons/manapon-limkriangkrai,Lecturer,Finance
Is liquidity the missing link?,2008,Contribution to journal,Accounting & Finance,https://research.monash.edu/en/publications/is-liquidity-the-missing-link,Manapon Limkriangkrai,https://research.monash.edu/en/persons/manapon-limkriangkrai,Lecturer,Finance
In America's thrall: The effects of the US market and US security characteristics on Australian stock returns,2006,Contribution to journal,Accounting & Finance,https://research.monash.edu/en/publications/in-americas-thrall-the-effects-of-the-us-market-and-us-security-c,Manapon Limkriangkrai,https://research.monash.edu/en/persons/manapon-limkriangkrai,Lecturer,Finance
Momentum in Australia - A note,2006,Contribution to journal,Australian Journal of Management,https://research.monash.edu/en/publications/momentum-in-australia-a-note,Manapon Limkriangkrai,https://research.monash.edu/en/persons/manapon-limkriangkrai,Lecturer,Finance
Gender diversity and acquisitions: how female directors add value in acquisition decisions,2024,Contribution to journal,Journal of Business Finance and Accounting,https://research.monash.edu/en/publications/gender-diversity-and-acquisitions-how-female-directors-add-value-,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
Board gender diversity and acquisition choices,2023,Contribution to journal,Journal of Financial Research,https://research.monash.edu/en/publications/board-gender-diversity-and-acquisition-choices,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
Does managerial ability matter for corporate climate change disclosures?,2023,Contribution to journal,Corporate Governance: An International Review,https://research.monash.edu/en/publications/does-managerial-ability-matter-for-corporate-climate-change-discl,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
CEO pay slice and acquisitions in Australia: the role of tournament incentives,2022,Contribution to journal,International Journal of Managerial Finance,https://research.monash.edu/en/publications/ceo-pay-slice-and-acquisitions-in-australia-the-role-of-tournamen,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
Does corporate tax avoidance promote managerial empire building?,2022,Contribution to journal,Journal of Contemporary Accounting and Economics,https://research.monash.edu/en/publications/does-corporate-tax-avoidance-promote-managerial-empire-building,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
Economic policy uncertainty and acquisition performance: Australian evidence,2022,Contribution to journal,International Review of Economics and Finance,https://research.monash.edu/en/publications/economic-policy-uncertainty-and-acquisition-performance-australia,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
Female directors and acquisitions: Australian evidence,2021,Contribution to journal,Pacific Basin Finance Journal,https://research.monash.edu/en/publications/female-directors-and-acquisitions-australian-evidence,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
Does takeover competition affect acquisition choices and bidding firm performance? Australian evidence,2020,Contribution to journal,Accounting & Finance,https://research.monash.edu/en/publications/does-takeover-competition-affect-acquisition-choices-and-bidding-,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
Do the business cycle and revenue diversification matter for banks’ capital buffer and credit risk: evidence from ASEAN banks,2020,Contribution to journal,Journal of Contemporary Accounting and Economics,https://research.monash.edu/en/publications/do-the-business-cycle-and-revenue-diversification-matter-for-bank,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
"Growth and market share matrix, CEO power, and firm performance",2020,Contribution to journal,Pacific Basin Finance Journal,https://research.monash.edu/en/publications/growth-and-market-share-matrix-ceo-power-and-firm-performance,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
Stock market volatility: friend or foe?,2020,Contribution to journal,Accounting & Finance,https://research.monash.edu/en/publications/stock-market-volatility-friend-or-foe,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
Competition in the acquisition market and acquirers' long-run performance,2019,Contribution to journal,International Finance,https://research.monash.edu/en/publications/competition-in-the-acquisition-market-and-acquirers-long-run-perf,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
Product diversification and bank risk: evidence from South Asian banking institutions,2019,Contribution to journal,Applied Economics,https://research.monash.edu/en/publications/product-diversification-and-bank-risk-evidence-from-south-asian-b,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
The association between dividend payout and firm growth: Australian evidence,2019,Contribution to journal,Accounting & Finance,https://research.monash.edu/en/publications/the-association-between-dividend-payout-and-firm-growth-australia,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
"Risk regulation, community pressure and the use of management accounting in managing climate change risk: Australian evidence",2017,Contribution to journal,The British Accounting Review,https://research.monash.edu/en/publications/risk-regulation-community-pressure-and-the-use-of-management-acco,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
Economic and financial integration in South Asia,2016,Chapter in Book/Report/Conference proceeding,,https://research.monash.edu/en/publications/economic-and-financial-integration-in-south-asia,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
Operating performance following corporate acquisitions: Does the organisational form of the target matter?,2016,Contribution to journal,Journal of Contemporary Accounting and Economics,https://research.monash.edu/en/publications/operating-performance-following-corporate-acquisitions-does-the-o,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
Private public distinction of the target and the long run operating performance of acquirers,2016,Contribution to journal,Pacific Accounting Review,https://research.monash.edu/en/publications/private-public-distinction-of-the-target-and-the-long-run-operati,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
Australian specific bank features and the impact of income diversification on bank performance and risk,2015,Contribution to journal,Australian Economic Papers,https://research.monash.edu/en/publications/australian-specific-bank-features-and-the-impact-of-income-divers,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
"Bank diversification, performance and stock market response: Evidence from listed public banks in South Asian countries",2015,Contribution to journal,Journal of Asian Economics,https://research.monash.edu/en/publications/bank-diversification-performance-and-stock-market-response-eviden,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
Target's organisational form and returns to Australian bidders in cross-border acquisitions,2014,Contribution to journal,Accounting & Finance,https://research.monash.edu/en/publications/targets-organisational-form-and-returns-to-australian-bidders-in-,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
Does the organisational form of the target influence market reaction to acquisition announcements? Australian evidence,2013,Contribution to journal,Pacific Basin Finance Journal,https://research.monash.edu/en/publications/does-the-organisational-form-of-the-target-influence-market-react,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
The influence of blockownership level and identity on board composition: Evidence from the New Zealand market,2013,Contribution to journal,Applied Financial Economics,https://research.monash.edu/en/publications/the-influence-of-blockownership-level-and-identity-on-board-compo,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
The usefulness of financial statement information in predicting stock returns: New Zealand evidence,2012,Contribution to journal,Australasian Accounting Business and Finance Journal,https://research.monash.edu/en/publications/the-usefulness-of-financial-statement-information-in-predicting-s,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
Block shareholder identity and firm performance in New Zealand,2011,Contribution to journal,Pacific Accounting Review,https://research.monash.edu/en/publications/block-shareholder-identity-and-firm-performance-in-new-zealand,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
Block shareholder identity and firm performance in New Zealand,2010,Contribution to conference,,https://research.monash.edu/en/publications/block-shareholder-identity-and-firm-performance-in-new-zealand-2,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
State-dominant and non-state-dominant ownership concentration and firm performance: Evidence from China,2010,Contribution to journal,International Journal of Managerial Finance,https://research.monash.edu/en/publications/state-dominant-and-non-state-dominant-ownership-concentration-and,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
Corporate governance practices of small cap companies and their financial performance: an empirical study in New Zealand,2008,Contribution to journal,International Journal of Business Governance and Ethics,https://research.monash.edu/en/publications/corporate-governance-practices-of-small-cap-companies-and-their-f,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
The long-term inflation hedging effectiveness of real estate and financial assets: A New Zealand investigation,2008,Contribution to journal,Studies in Economics and Finance,https://research.monash.edu/en/publications/the-long-term-inflation-hedging-effectiveness-of-real-estate-and-,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
The market reaction to the appointment of outside directors: An analysis of the interaction between the agency problem and the affiliation of directors,2008,Contribution to journal,International Journal of Managerial Finance,https://research.monash.edu/en/publications/the-market-reaction-to-the-appointment-of-outside-directors-an-an,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
"Causal and dynamic relationships among stock returns, return volatility and trading volume: Evidence from emerging markets in South-East Asia",2007,Contribution to journal,Asia-Pacific Financial Markets,https://research.monash.edu/en/publications/causal-and-dynamic-relationships-among-stock-returns-return-volat,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
Return-based investment strategies in the New Zealand stock market: momentum wins,2007,Contribution to journal,Pacific Accounting Review,https://research.monash.edu/en/publications/return-based-investment-strategies-in-the-new-zealand-stock-marke,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
The influence of the degree of state ownership and the ownership concentration on the performance of listed Chinese companies,2007,Contribution to journal,Research in International Business and Finance,https://research.monash.edu/en/publications/the-influence-of-the-degree-of-state-ownership-and-the-ownership-,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
Anomalous evidence in dividend announcement effect,2006,Contribution to journal,Managerial Finance,https://research.monash.edu/en/publications/anomalous-evidence-in-dividend-announcement-effect,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
Return and volatility spillovers from developed to emerging capital markets: The case of South Asia,2005,Contribution to journal,Contemporary Studies in Economic and Financial Analysis,https://research.monash.edu/en/publications/return-and-volatility-spillovers-from-developed-to-emerging-capit,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
Share returns after large one-day price drops,2005,Contribution to journal,The Institute of Finance Professionals New Zealand Inc. (INFINZ) Journal,https://research.monash.edu/en/publications/share-returns-after-large-one-day-price-drops,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
Stock market overreaction: Some evidence from the Colombo Stock Exchange,2005,Contribution to journal,Journal of Emerging Markets,https://research.monash.edu/en/publications/stock-market-overreaction-some-evidence-from-the-colombo-stock-ex,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
Macroeconomic influence on the stock market: Evidence from an emerging market in South Asia,2004,Contribution to journal,Journal of Emerging Market Finance,https://research.monash.edu/en/publications/macroeconomic-influence-on-the-stock-market-evidence-from-an-emer,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
The post-announcement performance of dividend-changing companies: The dividend-signalling hypothesis revisited,2002,Contribution to journal,Accounting & Finance,https://research.monash.edu/en/publications/the-post-announcement-performance-of-dividend-changing-companies-,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
The profitability of moving average trading rules in South Asian stock markets,2001,Contribution to journal,Emerging Markets Review,https://research.monash.edu/en/publications/the-profitability-of-moving-average-trading-rules-in-south-asian-,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
The influence of company financial performance on the interpretation of dividend and earnings signals: A study of accounting-and market-based data *,1996,Contribution to journal,The British Accounting Review,https://research.monash.edu/en/publications/the-influence-of-company-financial-performance-on-the-interpretat,Abey Gunasekarage,https://research.monash.edu/en/persons/abey-gunasekarage,Senior Lecturer,Finance
Connections with investment banks and their value: evidence from seasoned equity offerings,2025,Contribution to journal,Journal of Banking and Finance,https://research.monash.edu/en/publications/connections-with-investment-banks-and-their-value-evidence-from-s,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
Award-winning CEOs and corporate innovation,2024,Contribution to journal,Journal of Banking and Finance,https://research.monash.edu/en/publications/award-winning-ceos-and-corporate-innovation,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
The social mortality gradient and social mobility: new insights from early Scottish chartered accountants,2024,Contribution to journal,The Accounting Review,https://research.monash.edu/en/publications/the-social-mortality-gradient-and-social-mobility-new-insights-fr,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
Credit risk assessment and executives’ legal expertise,2023,Contribution to journal,Review of Accounting Studies,https://research.monash.edu/en/publications/credit-risk-assessment-and-executives-legal-expertise,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
Does it pay to invest? The personal equity risk premium and stock market participation,2022,Contribution to journal,Journal of Banking and Finance,https://research.monash.edu/en/publications/does-it-pay-to-invest-the-personal-equity-risk-premium-and-stock-,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
Financial constraints and financing sources in mergers and acquisitions,2022,Contribution to journal,Pacific Basin Finance Journal,https://research.monash.edu/en/publications/financial-constraints-and-financing-sources-in-mergers-and-acquis,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
How do investors perceive convertible bond issuing decisions?,2022,Contribution to journal,Finance Research Letters,https://research.monash.edu/en/publications/how-do-investors-perceive-convertible-bond-issuing-decisions,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
Stock return ignorance,2022,Contribution to journal,Journal of Financial Economics,https://research.monash.edu/en/publications/stock-return-ignorance,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
Why do individuals not participate in the stock market?,2022,Contribution to journal,International Review of Financial Analysis,https://research.monash.edu/en/publications/why-do-individuals-not-participate-in-the-stock-market,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
Credit cards: transactional convenience or debt-trap?,2020,Contribution to journal,International Review of Finance,https://research.monash.edu/en/publications/credit-cards-transactional-convenience-or-debt-trap,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
Predictive abilities of speculators in energy markets,2020,Contribution to journal,Journal of Futures Markets,https://research.monash.edu/en/publications/predictive-abilities-of-speculators-in-energy-markets,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
What is the role of institutional investors in corporate capital structure decisions? A survey analysis,2019,Contribution to journal,Journal of Corporate Finance,https://research.monash.edu/en/publications/what-is-the-role-of-institutional-investors-in-corporate-capital-,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
Do managers act opportunistically towards the end of their career?,2018,Contribution to journal,"Journal of International Financial Markets, Institutions and Money",https://research.monash.edu/en/publications/do-managers-act-opportunistically-towards-the-end-of-their-career,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
Carbon Finance: How Carbon and Stock Markets are Affected by Energy Prices and Emissions Regulations,2016,Book/Report,,https://research.monash.edu/en/publications/carbon-finance-how-carbon-and-stock-markets-are-affected-by-energ,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
Myopic loss aversion and stock investments: an empirical study of private investors,2016,Contribution to journal,Journal of Banking and Finance,https://research.monash.edu/en/publications/myopic-loss-aversion-and-stock-investments-an-empirical-study-of-,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
Past returns and the perceived Sharpe ratio,2016,Contribution to journal,Journal of Economic Behavior and Organization,https://research.monash.edu/en/publications/past-returns-and-the-perceived-sharpe-ratio,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
Do happy people make optimistic investors?,2015,Contribution to journal,Journal of Financial and Quantitative Analysis,https://research.monash.edu/en/publications/do-happy-people-make-optimistic-investors,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
Stock market expectations and risk aversion of individual investors,2015,Contribution to journal,International Review of Financial Analysis,https://research.monash.edu/en/publications/stock-market-expectations-and-risk-aversion-of-individual-investo,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
The forecasting accuracy of implied volatility from ECX carbon options,2014,Contribution to journal,Energy Economics,https://research.monash.edu/en/publications/the-forecasting-accuracy-of-implied-volatility-from-ecx-carbon-op,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
Executive compensation and the cost of debt,2013,Contribution to journal,Journal of Banking and Finance,https://research.monash.edu/en/publications/executive-compensation-and-the-cost-of-debt,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
Impact of organizational change on corporate performance: the case of spin-offs,2012,Contribution to journal,Journal of Accounting & Marketing,https://research.monash.edu/en/publications/impact-of-organizational-change-on-corporate-performance-the-case,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
Investment horizon and portfolio choice of private investors,2011,Contribution to journal,International Review of Financial Analysis,https://research.monash.edu/en/publications/investment-horizon-and-portfolio-choice-of-private-investors,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
Risk premiums and returns in futures markets: evidence from the financial crisis,2011,Chapter in Book/Report/Conference proceeding,,https://research.monash.edu/en/publications/risk-premiums-and-returns-in-futures-markets-evidence-from-the-fi,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
The persistence of memory of Marilyn: The diversification potential of individual artists,2011,Contribution to journal,Applied Economics Letters,https://research.monash.edu/en/publications/the-persistence-of-memory-of-marilyn-the-diversification-potentia,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
Value creation through spin-offs: A review of the empirical evidence,2009,Contribution to journal,International Journal of Management Reviews,https://research.monash.edu/en/publications/value-creation-through-spin-offs-a-review-of-the-empirical-eviden,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
An empirical analysis of the stockholder-bondholder conflict in corporate spin-offs,2008,Contribution to journal,Financial Management,https://research.monash.edu/en/publications/an-empirical-analysis-of-the-stockholder-bondholder-conflict-in-c,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
The risk perceptions of individual investors,2008,Contribution to journal,Journal of Economic Psychology,https://research.monash.edu/en/publications/the-risk-perceptions-of-individual-investors,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
Comparing alternative assumptions on the term structure of futures prices: reply,2004,Contribution to journal,Journal of Futures Markets,https://research.monash.edu/en/publications/comparing-alternative-assumptions-on-the-term-structure-of-future,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
Do spin-offs really create value? The European case,2004,Contribution to journal,Journal of Banking and Finance,https://research.monash.edu/en/publications/do-spin-offs-really-create-value-the-european-case,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
Hedging long-term commodity risk,2003,Contribution to journal,Journal of Futures Markets,https://research.monash.edu/en/publications/hedging-long-term-commodity-risk,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
Price limits in futures markets: effects on the price discovery process and volatility,2003,Contribution to journal,International Review of Financial Analysis,https://research.monash.edu/en/publications/price-limits-in-futures-markets-effects-on-the-price-discovery-pr,Yulia Merkoulova,https://research.monash.edu/en/persons/yulia-merkoulova,Professor,Finance
Consumer financial self-disclosure online: positive affect trumps perceived privacy risks in personal customer portals,2025,Contribution to journal,Advances in Consumer Research,https://research.monash.edu/en/publications/consumer-financial-self-disclosure-online-positive-affect-trumps-,Kristian Rotaru,https://research.monash.edu/en/persons/kristian-rotaru,Professor,Accounting
Decoding effort: toward a measure – and a new understanding – of effort intensity in accounting research,2025,Contribution to journal,Management Accounting Research,https://research.monash.edu/en/publications/decoding-effort-toward-a-measure-and-a-new-understanding-of-effor,Kristian Rotaru,https://research.monash.edu/en/persons/kristian-rotaru,Professor,Accounting
Differences in resting state functional connectivity in striatal and frontal networks associated with task-behaviour elicited by gamified two-stage decision task,2025,Contribution to journal,NeuroImage,https://research.monash.edu/en/publications/differences-in-resting-state-functional-connectivity-in-striatal-,Kristian Rotaru,https://research.monash.edu/en/persons/kristian-rotaru,Professor,Accounting
Humans vs. large language models: Judgmental forecasting in an era of advanced AI,2025,Contribution to journal,International Journal of Forecasting,https://research.monash.edu/en/publications/humans-vs-large-language-models-judgmental-forecasting-in-an-era--2,Kristian Rotaru,https://research.monash.edu/en/persons/kristian-rotaru,Professor,Accounting
Profiles of problematic pornography use and religiosity-based moral incongruence using latent profile analysis: A two-sample study,2025,Contribution to journal,Journal of Behavioral Addictions,https://research.monash.edu/en/publications/profiles-of-problematic-pornography-use-and-religiosity-based-mor,Kristian Rotaru,https://research.monash.edu/en/persons/kristian-rotaru,Professor,Accounting
Can thinking about alternative explanations promote professional skepticism?,2024,Contribution to journal,Accounting Horizons,https://research.monash.edu/en/publications/can-thinking-about-alternative-explanations-promote-professional-,Kristian Rotaru,https://research.monash.edu/en/persons/kristian-rotaru,Professor,Accounting
Emotional engagement and trading performance,2024,Contribution to journal,Management Science,https://research.monash.edu/en/publications/emotional-engagement-and-trading-performance,Kristian Rotaru,https://research.monash.edu/en/persons/kristian-rotaru,Professor,Accounting
Examining network structure of impulsivity and depression in adolescents and young adults: a two-sample study,2024,Contribution to journal,Journal of Affective Disorders,https://research.monash.edu/en/publications/examining-network-structure-of-impulsivity-and-depression-in-adol,Kristian Rotaru,https://research.monash.edu/en/persons/kristian-rotaru,Professor,Accounting
Examining the unique relationships between problematic use of the internet and impulsive and compulsive tendencies: network approach,2024,Contribution to journal,BJPsych Open,https://research.monash.edu/en/publications/examining-the-unique-relationships-between-problematic-use-of-the,Kristian Rotaru,https://research.monash.edu/en/persons/kristian-rotaru,Professor,Accounting
Humans in charge of trading robots: the first experiment,2024,Contribution to journal,Review of Finance,https://research.monash.edu/en/publications/humans-in-charge-of-trading-robots-the-first-experiment,Kristian Rotaru,https://research.monash.edu/en/persons/kristian-rotaru,Professor,Accounting
Immersive virtual reality-based methods for assessing executive functioning: systematic review,2024,Contribution to journal,JMIR Serious Games,https://research.monash.edu/en/publications/immersive-virtual-reality-based-methods-for-assessing-executive-f,Kristian Rotaru,https://research.monash.edu/en/persons/kristian-rotaru,Professor,Accounting
Implementing online discussion boards to enhance professional skills and news reading habits in accounting students,2024,Contribution to journal,Accounting Education,https://research.monash.edu/en/publications/implementing-online-discussion-boards-to-enhance-professional-ski,Kristian Rotaru,https://research.monash.edu/en/persons/kristian-rotaru,Professor,Accounting
